Order ID	Product	Quantity Ordered	Price Each	Order Date	Purchase Address	Month	Chiffre_d'affaire	ville	heure	Grouped
173066	Vareebadd Phone	1	400.0	03/11/2019 13:50	380 10th St, New York City, NY 10001	3	400.0	 New York City	13	USB-C Charging Cable,Vareebadd Phone,Wired Headphones
173066	USB-C Charging Cable	1	11.95	03/11/2019 13:50	380 10th St, New York City, NY 10001	3	11.95	 New York City	13	USB-C Charging Cable,Vareebadd Phone,Wired Headphones
173066	Wired Headphones	1	11.99	03/11/2019 13:50	380 10th St, New York City, NY 10001	3	11.99	 New York City	13	USB-C Charging Cable,Vareebadd Phone,Wired Headphones
173084	iPhone	1	700.0	03/04/2019 22:40	289 7th St, Atlanta, GA 30301	3	700.0	 Atlanta	22	Lightning Charging Cable,iPhone
173084	Lightning Charging Cable	1	14.95	03/04/2019 22:40	289 7th St, Atlanta, GA 30301	3	14.95	 Atlanta	22	Lightning Charging Cable,iPhone
173086	Lightning Charging Cable	1	14.95	03/07/2019 12:06	870 Forest St, Los Angeles, CA 90001	3	14.95	 Los Angeles	12	34in Ultrawide Monitor,Lightning Charging Cable
173086	34in Ultrawide Monitor	1	379.99	03/07/2019 12:06	870 Forest St, Los Angeles, CA 90001	3	379.99	 Los Angeles	12	34in Ultrawide Monitor,Lightning Charging Cable
173118	Apple Airpods Headphones	1	150.0	03/04/2019 07:45	197 Lake St, Seattle, WA 98101	3	150.0	 Seattle	7	27in FHD Monitor,Apple Airpods Headphones
173118	27in FHD Monitor	1	149.99	03/04/2019 07:45	197 Lake St, Seattle, WA 98101	3	149.99	 Seattle	7	27in FHD Monitor,Apple Airpods Headphones
173134	27in 4K Gaming Monitor	1	389.99	03/11/2019 19:55	205 Elm St, Los Angeles, CA 90001	3	389.99	 Los Angeles	19	27in 4K Gaming Monitor,Lightning Charging Cable
173134	Lightning Charging Cable	1	14.95	03/11/2019 19:55	205 Elm St, Los Angeles, CA 90001	3	14.95	 Los Angeles	19	27in 4K Gaming Monitor,Lightning Charging Cable
173139	Google Phone	1	600.0	03/11/2019 22:09	593 Willow St, San Francisco, CA 94016	3	600.0	 San Francisco	22	Google Phone,USB-C Charging Cable
173139	USB-C Charging Cable	1	11.95	03/11/2019 22:09	593 Willow St, San Francisco, CA 94016	3	11.95	 San Francisco	22	Google Phone,USB-C Charging Cable
173179	Apple Airpods Headphones	1	150.0	03/14/19 22:08	68 7th St, Portland, OR 97035	3	150.0	 Portland	22	AA Batteries (4-pack),Apple Airpods Headphones
173179	AA Batteries (4-pack)	2	3.84	03/14/19 22:08	68 7th St, Portland, OR 97035	3	7.68	 Portland	22	AA Batteries (4-pack),Apple Airpods Headphones
173225	iPhone	1	700.0	03/27/19 14:01	755 Madison St, San Francisco, CA 94016	3	700.0	 San Francisco	14	Lightning Charging Cable,iPhone
173225	Lightning Charging Cable	1	14.95	03/27/19 14:01	755 Madison St, San Francisco, CA 94016	3	14.95	 San Francisco	14	Lightning Charging Cable,iPhone
173248	iPhone	1	700.0	03/19/19 21:19	175 Forest St, Los Angeles, CA 90001	3	700.0	 Los Angeles	21	Lightning Charging Cable,iPhone
173248	Lightning Charging Cable	1	14.95	03/19/19 21:19	175 Forest St, Los Angeles, CA 90001	3	14.95	 Los Angeles	21	Lightning Charging Cable,iPhone
173290	Wired Headphones	1	11.99	03/07/2019 11:15	707 Church St, Atlanta, GA 30301	3	11.99	 Atlanta	11	Lightning Charging Cable,Wired Headphones
173290	Lightning Charging Cable	1	14.95	03/07/2019 11:15	707 Church St, Atlanta, GA 30301	3	14.95	 Atlanta	11	Lightning Charging Cable,Wired Headphones
173294	Lightning Charging Cable	1	14.95	03/02/2019 17:47	389 Elm St, Los Angeles, CA 90001	3	14.95	 Los Angeles	17	Bose SoundSport Headphones,Lightning Charging Cable
173294	Bose SoundSport Headphones	1	99.99	03/02/2019 17:47	389 Elm St, Los Angeles, CA 90001	3	99.99	 Los Angeles	17	Bose SoundSport Headphones,Lightning Charging Cable
173320	Apple Airpods Headphones	1	150.0	03/16/19 17:12	248 12th St, San Francisco, CA 94016	3	150.0	 San Francisco	17	Apple Airpods Headphones,Lightning Charging Cable
173320	Lightning Charging Cable	1	14.95	03/16/19 17:12	248 12th St, San Francisco, CA 94016	3	14.95	 San Francisco	17	Apple Airpods Headphones,Lightning Charging Cable
173373	iPhone	1	700.0	03/06/2019 17:24	695 9th St, Los Angeles, CA 90001	3	700.0	 Los Angeles	17	Wired Headphones,iPhone
173373	Wired Headphones	1	11.99	03/06/2019 17:24	695 9th St, Los Angeles, CA 90001	3	11.99	 Los Angeles	17	Wired Headphones,iPhone
173377	Wired Headphones	1	11.99	03/02/2019 21:59	136 6th St, Portland, OR 97035	3	11.99	 Portland	21	USB-C Charging Cable,Wired Headphones
173377	USB-C Charging Cable	1	11.95	03/02/2019 21:59	136 6th St, Portland, OR 97035	3	11.95	 Portland	21	USB-C Charging Cable,Wired Headphones
173388	Bose SoundSport Headphones	1	99.99	03/21/19 15:31	96 Cherry St, San Francisco, CA 94016	3	99.99	 San Francisco	15	Bose SoundSport Headphones
173388	Bose SoundSport Headphones	1	99.99	03/21/19 15:31	96 Cherry St, San Francisco, CA 94016	3	99.99	 San Francisco	15	Bose SoundSport Headphones
173404	Vareebadd Phone	1	400.0	03/13/19 11:04	676 Jefferson St, Boston, MA 02215	3	400.0	 Boston	11	Bose SoundSport Headphones,Vareebadd Phone
173404	Bose SoundSport Headphones	1	99.99	03/13/19 11:04	676 Jefferson St, Boston, MA 02215	3	99.99	 Boston	11	Bose SoundSport Headphones,Vareebadd Phone
173421	Bose SoundSport Headphones	2	99.99	03/22/19 10:27	520 2nd St, Portland, OR 97035	3	199.98	 Portland	10	Bose SoundSport Headphones,iPhone
173421	iPhone	1	700.0	03/22/19 10:27	520 2nd St, Portland, OR 97035	3	700.0	 Portland	10	Bose SoundSport Headphones,iPhone
173428	Vareebadd Phone	1	400.0	03/08/2019 00:01	183 Hill St, Portland, OR 97035	3	400.0	 Portland	0	USB-C Charging Cable,Vareebadd Phone
173428	USB-C Charging Cable	1	11.95	03/08/2019 00:01	183 Hill St, Portland, OR 97035	3	11.95	 Portland	0	USB-C Charging Cable,Vareebadd Phone
173438	AA Batteries (4-pack)	1	3.84	03/10/2019 14:36	162 Adams St, Portland, ME 04101	3	3.84	 Portland	14	AA Batteries (4-pack),AAA Batteries (4-pack)
173438	AAA Batteries (4-pack)	2	2.99	03/10/2019 14:36	162 Adams St, Portland, ME 04101	3	5.98	 Portland	14	AA Batteries (4-pack),AAA Batteries (4-pack)
173472	iPhone	1	700.0	03/08/2019 23:10	145 5th St, San Francisco, CA 94016	3	700.0	 San Francisco	23	Wired Headphones,iPhone
173472	Wired Headphones	1	11.99	03/08/2019 23:10	145 5th St, San Francisco, CA 94016	3	11.99	 San Francisco	23	Wired Headphones,iPhone
173485	Google Phone	1	600.0	03/02/2019 11:20	415 Meadow St, Boston, MA 02215	3	600.0	 Boston	11	Google Phone,Wired Headphones
173485	Wired Headphones	1	11.99	03/02/2019 11:20	415 Meadow St, Boston, MA 02215	3	11.99	 Boston	11	Google Phone,Wired Headphones
173486	Wired Headphones	1	11.99	03/22/19 19:37	639 6th St, San Francisco, CA 94016	3	11.99	 San Francisco	19	USB-C Charging Cable,Wired Headphones
173486	USB-C Charging Cable	2	11.95	03/22/19 19:37	639 6th St, San Francisco, CA 94016	3	23.9	 San Francisco	19	USB-C Charging Cable,Wired Headphones
173489	Flatscreen TV	1	300.0	03/12/2019 01:21	98 10th St, New York City, NY 10001	3	300.0	 New York City	1	Bose SoundSport Headphones,Flatscreen TV
173489	Bose SoundSport Headphones	1	99.99	03/12/2019 01:21	98 10th St, New York City, NY 10001	3	99.99	 New York City	1	Bose SoundSport Headphones,Flatscreen TV
173493	Wired Headphones	1	11.99	03/27/19 23:32	2 Pine St, Los Angeles, CA 90001	3	11.99	 Los Angeles	23	27in 4K Gaming Monitor,Wired Headphones
173493	27in 4K Gaming Monitor	1	389.99	03/27/19 23:32	2 Pine St, Los Angeles, CA 90001	3	389.99	 Los Angeles	23	27in 4K Gaming Monitor,Wired Headphones
173504	iPhone	1	700.0	03/28/19 11:15	983 Elm St, Boston, MA 02215	3	700.0	 Boston	11	Lightning Charging Cable,iPhone
173504	Lightning Charging Cable	1	14.95	03/28/19 11:15	983 Elm St, Boston, MA 02215	3	14.95	 Boston	11	Lightning Charging Cable,iPhone
173526	AAA Batteries (4-pack)	1	2.99	03/22/19 05:33	125 7th St, Dallas, TX 75001	3	2.99	 Dallas	5	AA Batteries (4-pack),AAA Batteries (4-pack)
173526	AA Batteries (4-pack)	1	3.84	03/22/19 05:33	125 7th St, Dallas, TX 75001	3	3.84	 Dallas	5	AA Batteries (4-pack),AAA Batteries (4-pack)
173533	ThinkPad Laptop	1	999.99	03/23/19 12:44	288 8th St, Boston, MA 02215	3	999.99	 Boston	12	AAA Batteries (4-pack),ThinkPad Laptop
173533	AAA Batteries (4-pack)	1	2.99	03/23/19 12:44	288 8th St, Boston, MA 02215	3	2.99	 Boston	12	AAA Batteries (4-pack),ThinkPad Laptop
173559	USB-C Charging Cable	1	11.95	03/12/2019 07:16	366 Dogwood St, Los Angeles, CA 90001	3	11.95	 Los Angeles	7	Bose SoundSport Headphones,USB-C Charging Cable
173559	Bose SoundSport Headphones	1	99.99	03/12/2019 07:16	366 Dogwood St, Los Angeles, CA 90001	3	99.99	 Los Angeles	7	Bose SoundSport Headphones,USB-C Charging Cable
173647	Vareebadd Phone	1	400.0	03/14/19 14:21	310 Cedar St, Atlanta, GA 30301	3	400.0	 Atlanta	14	Bose SoundSport Headphones,Vareebadd Phone,Wired Headphones
173647	Bose SoundSport Headphones	1	99.99	03/14/19 14:21	310 Cedar St, Atlanta, GA 30301	3	99.99	 Atlanta	14	Bose SoundSport Headphones,Vareebadd Phone,Wired Headphones
173647	Wired Headphones	1	11.99	03/14/19 14:21	310 Cedar St, Atlanta, GA 30301	3	11.99	 Atlanta	14	Bose SoundSport Headphones,Vareebadd Phone,Wired Headphones
173695	AA Batteries (4-pack)	1	3.84	03/27/19 12:51	350 Main St, Dallas, TX 75001	3	3.84	 Dallas	12	AA Batteries (4-pack),Wired Headphones
173695	Wired Headphones	1	11.99	03/27/19 12:51	350 Main St, Dallas, TX 75001	3	11.99	 Dallas	12	AA Batteries (4-pack),Wired Headphones
173700	iPhone	1	700.0	03/14/19 07:06	269 Walnut St, New York City, NY 10001	3	700.0	 New York City	7	Lightning Charging Cable,iPhone
173700	Lightning Charging Cable	1	14.95	03/14/19 07:06	269 Walnut St, New York City, NY 10001	3	14.95	 New York City	7	Lightning Charging Cable,iPhone
173716	Apple Airpods Headphones	1	150.0	03/06/2019 11:27	303 Center St, Dallas, TX 75001	3	150.0	 Dallas	11	Apple Airpods Headphones,iPhone
173716	iPhone	1	700.0	03/06/2019 11:27	303 Center St, Dallas, TX 75001	3	700.0	 Dallas	11	Apple Airpods Headphones,iPhone
173733	Vareebadd Phone	1	400.0	03/08/2019 10:07	799 Wilson St, San Francisco, CA 94016	3	400.0	 San Francisco	10	USB-C Charging Cable,Vareebadd Phone
173733	USB-C Charging Cable	1	11.95	03/08/2019 10:07	799 Wilson St, San Francisco, CA 94016	3	11.95	 San Francisco	10	USB-C Charging Cable,Vareebadd Phone
173740	Bose SoundSport Headphones	1	99.99	03/11/2019 20:17	725 Ridge St, San Francisco, CA 94016	3	99.99	 San Francisco	20	Apple Airpods Headphones,Bose SoundSport Headphones
173740	Apple Airpods Headphones	1	150.0	03/11/2019 20:17	725 Ridge St, San Francisco, CA 94016	3	150.0	 San Francisco	20	Apple Airpods Headphones,Bose SoundSport Headphones
173770	Google Phone	1	600.0	03/02/2019 13:24	425 Meadow St, Los Angeles, CA 90001	3	600.0	 Los Angeles	13	Google Phone,Wired Headphones
173770	Wired Headphones	1	11.99	03/02/2019 13:24	425 Meadow St, Los Angeles, CA 90001	3	11.99	 Los Angeles	13	Google Phone,Wired Headphones
173781	iPhone	1	700.0	03/14/19 20:08	981 Wilson St, Atlanta, GA 30301	3	700.0	 Atlanta	20	Lightning Charging Cable,iPhone
173781	Lightning Charging Cable	1	14.95	03/14/19 20:08	981 Wilson St, Atlanta, GA 30301	3	14.95	 Atlanta	20	Lightning Charging Cable,iPhone
173803	USB-C Charging Cable	2	11.95	03/24/19 15:29	791 4th St, San Francisco, CA 94016	3	23.9	 San Francisco	15	USB-C Charging Cable
173803	USB-C Charging Cable	1	11.95	03/24/19 15:29	791 4th St, San Francisco, CA 94016	3	11.95	 San Francisco	15	USB-C Charging Cable
173869	Google Phone	1	600.0	03/04/2019 11:29	28 Dogwood St, Seattle, WA 98101	3	600.0	 Seattle	11	Google Phone,USB-C Charging Cable
173869	USB-C Charging Cable	1	11.95	03/04/2019 11:29	28 Dogwood St, Seattle, WA 98101	3	11.95	 Seattle	11	Google Phone,USB-C Charging Cable
173918	Bose SoundSport Headphones	1	99.99	03/21/19 22:15	42 Elm St, San Francisco, CA 94016	3	99.99	 San Francisco	22	Bose SoundSport Headphones,Wired Headphones
173918	Wired Headphones	1	11.99	03/21/19 22:15	42 Elm St, San Francisco, CA 94016	3	11.99	 San Francisco	22	Bose SoundSport Headphones,Wired Headphones
173936	AAA Batteries (4-pack)	1	2.99	03/08/2019 15:42	724 Ridge St, Dallas, TX 75001	3	2.99	 Dallas	15	AAA Batteries (4-pack),Apple Airpods Headphones
173936	Apple Airpods Headphones	1	150.0	03/08/2019 15:42	724 Ridge St, Dallas, TX 75001	3	150.0	 Dallas	15	AAA Batteries (4-pack),Apple Airpods Headphones
173937	27in 4K Gaming Monitor	1	389.99	03/29/19 17:06	273 7th St, Los Angeles, CA 90001	3	389.99	 Los Angeles	17	27in 4K Gaming Monitor,LG Dryer
173937	LG Dryer	1	600.0	03/29/19 17:06	273 7th St, Los Angeles, CA 90001	3	600.0	 Los Angeles	17	27in 4K Gaming Monitor,LG Dryer
173969	Wired Headphones	1	11.99	03/04/2019 17:28	477 Jackson St, San Francisco, CA 94016	3	11.99	 San Francisco	17	27in FHD Monitor,Wired Headphones
173969	27in FHD Monitor	1	149.99	03/04/2019 17:28	477 Jackson St, San Francisco, CA 94016	3	149.99	 San Francisco	17	27in FHD Monitor,Wired Headphones
173980	Google Phone	1	600.0	03/29/19 06:28	903 Forest St, Boston, MA 02215	3	600.0	 Boston	6	Google Phone,USB-C Charging Cable
173980	USB-C Charging Cable	1	11.95	03/29/19 06:28	903 Forest St, Boston, MA 02215	3	11.95	 Boston	6	Google Phone,USB-C Charging Cable
174137	20in Monitor	1	109.99	03/04/2019 08:18	78 Lake St, Seattle, WA 98101	3	109.99	 Seattle	8	20in Monitor,LG Washing Machine
174137	LG Washing Machine	1	600.0	03/04/2019 08:18	78 Lake St, Seattle, WA 98101	3	600.0	 Seattle	8	20in Monitor,LG Washing Machine
174152	Wired Headphones	1	11.99	03/16/19 13:02	904 Church St, Los Angeles, CA 90001	3	11.99	 Los Angeles	13	LG Washing Machine,Wired Headphones
174152	LG Washing Machine	1	600.0	03/16/19 13:02	904 Church St, Los Angeles, CA 90001	3	600.0	 Los Angeles	13	LG Washing Machine,Wired Headphones
174213	Lightning Charging Cable	1	14.95	03/22/19 19:45	946 5th St, San Francisco, CA 94016	3	14.95	 San Francisco	19	Lightning Charging Cable,iPhone
174213	iPhone	1	700.0	03/22/19 19:45	946 5th St, San Francisco, CA 94016	3	700.0	 San Francisco	19	Lightning Charging Cable,iPhone
174227	iPhone	1	700.0	03/28/19 14:16	639 8th St, Dallas, TX 75001	3	700.0	 Dallas	14	Lightning Charging Cable,iPhone
174227	Lightning Charging Cable	1	14.95	03/28/19 14:16	639 8th St, Dallas, TX 75001	3	14.95	 Dallas	14	Lightning Charging Cable,iPhone
174241	Google Phone	1	600.0	03/01/2019 09:10	602 Park St, Dallas, TX 75001	3	600.0	 Dallas	9	Google Phone,USB-C Charging Cable
174241	USB-C Charging Cable	1	11.95	03/01/2019 09:10	602 Park St, Dallas, TX 75001	3	11.95	 Dallas	9	Google Phone,USB-C Charging Cable
174243	iPhone	1	700.0	03/03/2019 21:28	806 Church St, Austin, TX 73301	3	700.0	 Austin	21	Wired Headphones,iPhone
174243	Wired Headphones	1	11.99	03/03/2019 21:28	806 Church St, Austin, TX 73301	3	11.99	 Austin	21	Wired Headphones,iPhone
174278	Google Phone	1	600.0	03/19/19 20:35	696 Madison St, Portland, OR 97035	3	600.0	 Portland	20	Google Phone,USB-C Charging Cable
174278	USB-C Charging Cable	1	11.95	03/19/19 20:35	696 Madison St, Portland, OR 97035	3	11.95	 Portland	20	Google Phone,USB-C Charging Cable
174294	Wired Headphones	1	11.99	03/04/2019 17:41	776 Hickory St, Atlanta, GA 30301	3	11.99	 Atlanta	17	Google Phone,Wired Headphones
174294	Google Phone	1	600.0	03/04/2019 17:41	776 Hickory St, Atlanta, GA 30301	3	600.0	 Atlanta	17	Google Phone,Wired Headphones
174360	iPhone	1	700.0	03/12/2019 19:05	362 Washington St, Atlanta, GA 30301	3	700.0	 Atlanta	19	Apple Airpods Headphones,iPhone
174360	Apple Airpods Headphones	1	150.0	03/12/2019 19:05	362 Washington St, Atlanta, GA 30301	3	150.0	 Atlanta	19	Apple Airpods Headphones,iPhone
174398	Bose SoundSport Headphones	1	99.99	03/27/19 10:15	331 Ridge St, Boston, MA 02215	3	99.99	 Boston	10	Bose SoundSport Headphones,Wired Headphones
174398	Wired Headphones	1	11.99	03/27/19 10:15	331 Ridge St, Boston, MA 02215	3	11.99	 Boston	10	Bose SoundSport Headphones,Wired Headphones
174403	iPhone	1	700.0	03/23/19 09:57	711 Jefferson St, Boston, MA 02215	3	700.0	 Boston	9	Lightning Charging Cable,iPhone
174403	Lightning Charging Cable	1	14.95	03/23/19 09:57	711 Jefferson St, Boston, MA 02215	3	14.95	 Boston	9	Lightning Charging Cable,iPhone
174404	Lightning Charging Cable	2	14.95	03/22/19 19:14	48 11th St, Portland, OR 97035	3	29.9	 Portland	19	Lightning Charging Cable,Wired Headphones
174404	Wired Headphones	1	11.99	03/22/19 19:14	48 11th St, Portland, OR 97035	3	11.99	 Portland	19	Lightning Charging Cable,Wired Headphones
174423	Vareebadd Phone	1	400.0	03/14/19 15:25	373 Dogwood St, Dallas, TX 75001	3	400.0	 Dallas	15	Vareebadd Phone,Wired Headphones
174423	Wired Headphones	1	11.99	03/14/19 15:25	373 Dogwood St, Dallas, TX 75001	3	11.99	 Dallas	15	Vareebadd Phone,Wired Headphones
174435	Google Phone	1	600.0	03/22/19 11:50	812 Willow St, Austin, TX 73301	3	600.0	 Austin	11	Bose SoundSport Headphones,Google Phone
174435	Bose SoundSport Headphones	1	99.99	03/22/19 11:50	812 Willow St, Austin, TX 73301	3	99.99	 Austin	11	Bose SoundSport Headphones,Google Phone
174496	Google Phone	1	600.0	03/19/19 19:33	346 Meadow St, San Francisco, CA 94016	3	600.0	 San Francisco	19	Google Phone,USB-C Charging Cable
174496	USB-C Charging Cable	1	11.95	03/19/19 19:33	346 Meadow St, San Francisco, CA 94016	3	11.95	 San Francisco	19	Google Phone,USB-C Charging Cable
174506	Lightning Charging Cable	1	14.95	03/11/2019 12:27	353 Jefferson St, Portland, OR 97035	3	14.95	 Portland	12	20in Monitor,Lightning Charging Cable
174506	20in Monitor	1	109.99	03/11/2019 12:27	353 Jefferson St, Portland, OR 97035	3	109.99	 Portland	12	20in Monitor,Lightning Charging Cable
174509	Wired Headphones	1	11.99	03/30/19 19:29	442 Jefferson St, New York City, NY 10001	3	11.99	 New York City	19	USB-C Charging Cable,Wired Headphones
174509	USB-C Charging Cable	1	11.95	03/30/19 19:29	442 Jefferson St, New York City, NY 10001	3	11.95	 New York City	19	USB-C Charging Cable,Wired Headphones
174515	Vareebadd Phone	1	400.0	03/22/19 10:19	829 Sunset St, San Francisco, CA 94016	3	400.0	 San Francisco	10	USB-C Charging Cable,Vareebadd Phone
174515	USB-C Charging Cable	1	11.95	03/22/19 10:19	829 Sunset St, San Francisco, CA 94016	3	11.95	 San Francisco	10	USB-C Charging Cable,Vareebadd Phone
174527	USB-C Charging Cable	1	11.95	03/21/19 18:26	547 Chestnut St, New York City, NY 10001	3	11.95	 New York City	18	27in FHD Monitor,USB-C Charging Cable
174527	27in FHD Monitor	1	149.99	03/21/19 18:26	547 Chestnut St, New York City, NY 10001	3	149.99	 New York City	18	27in FHD Monitor,USB-C Charging Cable
174531	Lightning Charging Cable	2	14.95	03/23/19 17:44	481 South St, Dallas, TX 75001	3	29.9	 Dallas	17	20in Monitor,Lightning Charging Cable
174531	20in Monitor	1	109.99	03/23/19 17:44	481 South St, Dallas, TX 75001	3	109.99	 Dallas	17	20in Monitor,Lightning Charging Cable
174555	Google Phone	1	600.0	03/09/2019 18:57	214 Hill St, Seattle, WA 98101	3	600.0	 Seattle	18	Google Phone,USB-C Charging Cable
174555	USB-C Charging Cable	1	11.95	03/09/2019 18:57	214 Hill St, Seattle, WA 98101	3	11.95	 Seattle	18	Google Phone,USB-C Charging Cable
174558	Lightning Charging Cable	1	14.95	03/31/19 14:18	641 Church St, San Francisco, CA 94016	3	14.95	 San Francisco	14	Bose SoundSport Headphones,Lightning Charging Cable
174558	Bose SoundSport Headphones	1	99.99	03/31/19 14:18	641 Church St, San Francisco, CA 94016	3	99.99	 San Francisco	14	Bose SoundSport Headphones,Lightning Charging Cable
174655	Bose SoundSport Headphones	1	99.99	03/19/19 14:23	24 Main St, Boston, MA 02215	3	99.99	 Boston	14	Bose SoundSport Headphones,USB-C Charging Cable
174655	USB-C Charging Cable	1	11.95	03/19/19 14:23	24 Main St, Boston, MA 02215	3	11.95	 Boston	14	Bose SoundSport Headphones,USB-C Charging Cable
174662	iPhone	1	700.0	03/29/19 08:56	517 Ridge St, San Francisco, CA 94016	3	700.0	 San Francisco	8	Wired Headphones,iPhone
174662	Wired Headphones	1	11.99	03/29/19 08:56	517 Ridge St, San Francisco, CA 94016	3	11.99	 San Francisco	8	Wired Headphones,iPhone
174663	AA Batteries (4-pack)	1	3.84	03/13/19 19:02	632 Lake St, Boston, MA 02215	3	3.84	 Boston	19	AA Batteries (4-pack),Lightning Charging Cable
174663	Lightning Charging Cable	1	14.95	03/13/19 19:02	632 Lake St, Boston, MA 02215	3	14.95	 Boston	19	AA Batteries (4-pack),Lightning Charging Cable
174667	Google Phone	1	600.0	03/25/19 18:02	270 Wilson St, Atlanta, GA 30301	3	600.0	 Atlanta	18	Google Phone,USB-C Charging Cable
174667	USB-C Charging Cable	1	11.95	03/25/19 18:02	270 Wilson St, Atlanta, GA 30301	3	11.95	 Atlanta	18	Google Phone,USB-C Charging Cable
174683	Google Phone	1	600.0	03/19/19 16:16	503 Meadow St, Dallas, TX 75001	3	600.0	 Dallas	16	Bose SoundSport Headphones,Google Phone
174683	Bose SoundSport Headphones	1	99.99	03/19/19 16:16	503 Meadow St, Dallas, TX 75001	3	99.99	 Dallas	16	Bose SoundSport Headphones,Google Phone
174691	Apple Airpods Headphones	1	150.0	03/17/19 13:22	672 Highland St, Seattle, WA 98101	3	150.0	 Seattle	13	Apple Airpods Headphones
174691	Apple Airpods Headphones	1	150.0	03/17/19 13:22	672 Highland St, Seattle, WA 98101	3	150.0	 Seattle	13	Apple Airpods Headphones
174710	Wired Headphones	1	11.99	03/11/2019 16:34	660 Lincoln St, Boston, MA 02215	3	11.99	 Boston	16	Lightning Charging Cable,Wired Headphones
174710	Lightning Charging Cable	1	14.95	03/11/2019 16:34	660 Lincoln St, Boston, MA 02215	3	14.95	 Boston	16	Lightning Charging Cable,Wired Headphones
174742	Google Phone	1	600.0	03/14/19 17:02	506 10th St, Seattle, WA 98101	3	600.0	 Seattle	17	Google Phone,USB-C Charging Cable
174742	USB-C Charging Cable	1	11.95	03/14/19 17:02	506 10th St, Seattle, WA 98101	3	11.95	 Seattle	17	Google Phone,USB-C Charging Cable
174746	Google Phone	1	600.0	03/08/2019 09:05	872 Wilson St, New York City, NY 10001	3	600.0	 New York City	9	Google Phone,USB-C Charging Cable
174746	USB-C Charging Cable	3	11.95	03/08/2019 09:05	872 Wilson St, New York City, NY 10001	3	35.849999999999994	 New York City	9	Google Phone,USB-C Charging Cable
174748	Apple Airpods Headphones	1	150.0	03/04/2019 20:45	471 North St, Austin, TX 73301	3	150.0	 Austin	20	Apple Airpods Headphones,LG Dryer
174748	LG Dryer	1	600.0	03/04/2019 20:45	471 North St, Austin, TX 73301	3	600.0	 Austin	20	Apple Airpods Headphones,LG Dryer
174770	iPhone	1	700.0	03/29/19 18:47	636 Johnson St, San Francisco, CA 94016	3	700.0	 San Francisco	18	Lightning Charging Cable,iPhone
174770	Lightning Charging Cable	1	14.95	03/29/19 18:47	636 Johnson St, San Francisco, CA 94016	3	14.95	 San Francisco	18	Lightning Charging Cable,iPhone
174873	Vareebadd Phone	1	400.0	03/18/19 13:52	685 Maple St, San Francisco, CA 94016	3	400.0	 San Francisco	13	USB-C Charging Cable,Vareebadd Phone
174873	USB-C Charging Cable	1	11.95	03/18/19 13:52	685 Maple St, San Francisco, CA 94016	3	11.95	 San Francisco	13	USB-C Charging Cable,Vareebadd Phone
174930	iPhone	1	700.0	03/06/2019 10:42	237 Adams St, San Francisco, CA 94016	3	700.0	 San Francisco	10	Lightning Charging Cable,iPhone
174930	Lightning Charging Cable	1	14.95	03/06/2019 10:42	237 Adams St, San Francisco, CA 94016	3	14.95	 San Francisco	10	Lightning Charging Cable,iPhone
174932	Google Phone	1	600.0	03/15/19 19:32	10 Lake St, Boston, MA 02215	3	600.0	 Boston	19	Bose SoundSport Headphones,Google Phone
174932	Bose SoundSport Headphones	1	99.99	03/15/19 19:32	10 Lake St, Boston, MA 02215	3	99.99	 Boston	19	Bose SoundSport Headphones,Google Phone
174933	Wired Headphones	1	11.99	03/16/19 19:56	727 South St, Atlanta, GA 30301	3	11.99	 Atlanta	19	Lightning Charging Cable,Wired Headphones
174933	Lightning Charging Cable	1	14.95	03/16/19 19:56	727 South St, Atlanta, GA 30301	3	14.95	 Atlanta	19	Lightning Charging Cable,Wired Headphones
174972	USB-C Charging Cable	1	11.95	03/26/19 23:02	389 10th St, New York City, NY 10001	3	11.95	 New York City	23	USB-C Charging Cable
174972	USB-C Charging Cable	1	11.95	03/26/19 23:02	389 10th St, New York City, NY 10001	3	11.95	 New York City	23	USB-C Charging Cable
174976	LG Dryer	1	600.0	03/26/19 17:53	134 Highland St, New York City, NY 10001	3	600.0	 New York City	17	Google Phone,LG Dryer
174976	Google Phone	1	600.0	03/26/19 17:53	134 Highland St, New York City, NY 10001	3	600.0	 New York City	17	Google Phone,LG Dryer
174993	Wired Headphones	1	11.99	03/13/19 10:10	217 Ridge St, San Francisco, CA 94016	3	11.99	 San Francisco	10	Apple Airpods Headphones,Wired Headphones
174993	Apple Airpods Headphones	1	150.0	03/13/19 10:10	217 Ridge St, San Francisco, CA 94016	3	150.0	 San Francisco	10	Apple Airpods Headphones,Wired Headphones
175008	27in 4K Gaming Monitor	1	389.99	03/05/2019 18:25	218 Johnson St, Dallas, TX 75001	3	389.99	 Dallas	18	27in 4K Gaming Monitor,Lightning Charging Cable
175008	Lightning Charging Cable	1	14.95	03/05/2019 18:25	218 Johnson St, Dallas, TX 75001	3	14.95	 Dallas	18	27in 4K Gaming Monitor,Lightning Charging Cable
175031	Google Phone	1	600.0	03/10/2019 19:29	900 8th St, San Francisco, CA 94016	3	600.0	 San Francisco	19	Bose SoundSport Headphones,Google Phone
175031	Bose SoundSport Headphones	1	99.99	03/10/2019 19:29	900 8th St, San Francisco, CA 94016	3	99.99	 San Francisco	19	Bose SoundSport Headphones,Google Phone
